policy_id,member_id,agent_id,carrier,plan_type,effective_date,expiry_date,monthly_premium,annual_premium,commission_rate,monthly_commission,status,term_months
POL0002487,MEM002488,AGT0009,MetLife,Dental Basic,2024-09-01,2025-09-01,28.8,345.6,0.18,5.18,active,12
POL0002488,MEM002489,AGT0069,MetLife,Dental+Vision Bundle,2024-10-01,2025-10-01,78.07,936.84,0.25,19.52,active,12
POL0002489,MEM002490,AGT0048,Zurich,Dental Basic,2023-05-01,2024-05-01,28.82,345.84,0.18,5.19,active,12
POL0002490,MEM002491,AGT0020,VSP,Dental Basic,2024-04-01,2024-10-01,30.94,371.28,0.18,5.57,expired,6
POL0002491,MEM002492,AGT0040,VSP,Dental Basic,2023-03-01,2025-03-01,29.68,356.16,0.18,5.34,active,24
POL0002492,MEM002493,AGT0067,MetLife,Dental+Vision Bundle,2024-12-01,2025-12-01,72.15,865.8,0.25,18.04,expired,12
POL0002493,MEM002494,AGT0020,Zurich,Dental+Vision Bundle,2024-06-01,2025-06-01,72.39,868.68,0.25,18.1,expired,12
POL0002494,MEM002495,AGT0058,MetLife,Vision Premium,2024-05-01,2026-05-01,36.11,433.32,0.2,7.22,active,24
POL0002495,MEM002496,AGT0047,MetLife,Dental Basic,2023-04-01,2024-04-01,31.16,373.92,0.18,5.61,active,12
POL0002496,MEM002497,AGT0006,VSP,Dental Basic,2024-06-01,2025-06-01,30.01,360.12,0.18,5.4,active,12
POL0002497,MEM002498,AGT0067,MetLife,Vision Premium,2024-06-01,2025-06-01,35.4,424.8,0.2,7.08,active,12
POL0002498,MEM002499,AGT0074,Zurich,Vision Basic,2023-12-01,2026-12-01,19.77,237.24,0.16,3.16,active,36
POL0002499,MEM002500,AGT0037,VSP,Dental Basic,2024-03-01,2025-03-01,28.71,344.52,0.18,5.17,active,12
POL0002500,MEM002501,AGT0052,VSP,Dental Premium,2023-08-01,2024-08-01,57.41,688.92,0.22,12.63,active,12
POL0002501,MEM002502,AGT0014,VSP,Vision Basic,2024-06-01,2025-06-01,19.76,237.12,0.16,3.16,expired,12
POL0002502,MEM002503,AGT0064,VSP,Vision Premium,2024-10-01,2025-10-01,35.36,424.32,0.2,7.07,active,12
POL0002503,MEM002504,AGT0025,MetLife,Dental Premium,2023-03-01,2024-03-01,57.5,690.0,0.22,12.65,cancelled,12
POL0002504,MEM002505,AGT0023,Zurich,Dental Premium,2024-09-01,2025-09-01,57.72,692.64,0.22,12.7,expired,12
POL0002505,MEM002506,AGT0007,VSP,Dental Premium,2023-03-01,2024-03-01,53.06,636.72,0.22,11.67,active,12
POL0002506,MEM002507,AGT0056,Zurich,Vision Basic,2024-01-01,2026-01-01,20.77,249.24,0.16,3.32,active,24
POL0002507,MEM002508,AGT0006,MetLife,Dental Basic,2023-08-01,2024-02-01,29.43,353.16,0.18,5.3,active,6
POL0002508,MEM002509,AGT0010,Zurich,Dental Basic,2023-08-01,2024-08-01,29.7,356.4,0.18,5.35,expired,12
POL0002509,MEM002510,AGT0002,MetLife,Dental+Vision Bundle,2023-08-01,2025-08-01,77.89,934.68,0.25,19.47,active,24
POL0002510,MEM002511,AGT0001,MetLife,Vision Premium,2023-08-01,2024-08-01,34.12,409.44,0.2,6.82,cancelled,12
POL0002511,MEM002512,AGT0030,VSP,Dental+Vision Bundle,2024-01-01,2024-07-01,72.18,866.16,0.25,18.05,expired,6
POL0002512,MEM002513,AGT0019,Zurich,Dental Basic,2024-03-01,2026-03-01,31.25,375.0,0.18,5.62,active,24
POL0002513,MEM002514,AGT0074,Zurich,Dental+Vision Bundle,2024-12-01,2027-12-01,74.81,897.72,0.25,18.7,active,36
POL0002514,MEM002515,AGT0035,VSP,Vision Premium,2024-11-01,2025-11-01,35.97,431.64,0.2,7.19,active,12
POL0002515,MEM002516,AGT0036,MetLife,Dental+Vision Bundle,2024-04-01,2025-04-01,73.09,877.08,0.25,18.27,expired,12
POL0002516,MEM002517,AGT0002,Zurich,Vision Premium,2024-06-01,2026-06-01,34.13,409.56,0.2,6.83,active,24
POL0002517,MEM002518,AGT0029,MetLife,Vision Basic,2023-03-01,2024-03-01,20.59,247.08,0.16,3.29,cancelled,12
POL0002518,MEM002519,AGT0009,MetLife,Vision Basic,2023-05-01,2024-05-01,19.05,228.6,0.16,3.05,cancelled,12
POL0002519,MEM002520,AGT0037,Zurich,Dental Premium,2023-07-01,2024-07-01,56.26,675.12,0.22,12.38,cancelled,12
POL0002520,MEM002521,AGT0016,VSP,Dental+Vision Bundle,2024-09-01,2025-09-01,76.2,914.4,0.25,19.05,active,12
POL0002521,MEM002522,AGT0064,MetLife,Dental Basic,2023-08-01,2024-08-01,30.41,364.92,0.18,5.47,expired,12
POL0002522,MEM002523,AGT0014,MetLife,Dental Basic,2023-03-01,2024-03-01,29.68,356.16,0.18,5.34,active,12
POL0002523,MEM002524,AGT0009,MetLife,Dental Premium,2024-03-01,2024-09-01,55.2,662.4,0.22,12.14,expired,6
POL0002524,MEM002525,AGT0057,Zurich,Vision Premium,2024-02-01,2026-02-01,34.94,419.28,0.2,6.99,active,24
POL0002525,MEM002526,AGT0027,Zurich,Dental Premium,2024-12-01,2025-06-01,55.82,669.84,0.22,12.28,active,6
POL0002526,MEM002527,AGT0044,VSP,Dental+Vision Bundle,2024-09-01,2025-09-01,76.4,916.8,0.25,19.1,active,12
POL0002527,MEM002528,AGT0008,VSP,Dental Premium,2024-01-01,2026-01-01,56.08,672.96,0.22,12.34,expired,24
POL0002528,MEM002529,AGT0029,MetLife,Vision Basic,2023-11-01,2024-11-01,19.14,229.68,0.16,3.06,cancelled,12
POL0002529,MEM002530,AGT0057,MetLife,Dental+Vision Bundle,2024-01-01,2026-01-01,76.9,922.8,0.25,19.23,cancelled,24
POL0002530,MEM002531,AGT0072,MetLife,Dental Basic,2024-10-01,2025-10-01,31.24,374.88,0.18,5.62,active,12
POL0002531,MEM002532,AGT0009,VSP,Vision Basic,2023-12-01,2024-12-01,20.94,251.28,0.16,3.35,active,12
POL0002532,MEM002533,AGT0048,MetLife,Dental Basic,2023-02-01,2024-02-01,29.53,354.36,0.18,5.32,expired,12
POL0002533,MEM002534,AGT0049,MetLife,Vision Basic,2023-05-01,2024-05-01,20.61,247.32,0.16,3.3,pending,12
POL0002534,MEM002535,AGT0029,Zurich,Dental Basic,2024-03-01,2025-03-01,29.11,349.32,0.18,5.24,active,12
POL0002535,MEM002536,AGT0061,Zurich,Vision Basic,2024-08-01,2027-08-01,19.86,238.32,0.16,3.18,cancelled,36
POL0002536,MEM002537,AGT0031,Zurich,Vision Basic,2023-11-01,2025-11-01,20.42,245.04,0.16,3.27,active,24
POL0002537,MEM002538,AGT0062,MetLife,Vision Basic,2023-10-01,2024-10-01,19.36,232.32,0.16,3.1,active,12
POL0002538,MEM002539,AGT0037,Zurich,Vision Premium,2024-02-01,2025-02-01,35.17,422.04,0.2,7.03,cancelled,12
POL0002539,MEM002540,AGT0048,Zurich,Dental Basic,2024-03-01,2025-03-01,29.06,348.72,0.18,5.23,active,12
POL0002540,MEM002541,AGT0059,VSP,Vision Premium,2023-12-01,2024-12-01,35.59,427.08,0.2,7.12,active,12
POL0002541,MEM002542,AGT0017,Zurich,Dental Premium,2024-08-01,2026-08-01,55.26,663.12,0.22,12.16,active,24
POL0002542,MEM002543,AGT0059,Zurich,Vision Basic,2024-03-01,2024-09-01,20.76,249.12,0.16,3.32,cancelled,6
POL0002543,MEM002544,AGT0044,VSP,Vision Premium,2024-03-01,2024-09-01,33.87,406.44,0.2,6.77,expired,6
POL0002544,MEM002545,AGT0032,MetLife,Vision Premium,2023-06-01,2024-06-01,36.44,437.28,0.2,7.29,cancelled,12
POL0002545,MEM002546,AGT0047,VSP,Vision Basic,2024-09-01,2025-09-01,20.03,240.36,0.16,3.2,active,12
POL0002546,MEM002547,AGT0028,VSP,Dental Basic,2024-03-01,2025-03-01,28.7,344.4,0.18,5.17,active,12
POL0002547,MEM002548,AGT0039,Zurich,Dental Premium,2023-05-01,2024-05-01,55.42,665.04,0.22,12.19,active,12
POL0002548,MEM002549,AGT0071,MetLife,Vision Premium,2023-08-01,2024-02-01,33.91,406.92,0.2,6.78,active,6
POL0002549,MEM002550,AGT0057,MetLife,Vision Premium,2024-07-01,2026-07-01,35.76,429.12,0.2,7.15,active,24
POL0002550,MEM002551,AGT0035,Zurich,Vision Premium,2024-02-01,2026-02-01,36.68,440.16,0.2,7.34,pending,24
POL0002551,MEM002552,AGT0026,MetLife,Dental Premium,2023-07-01,2024-01-01,54.88,658.56,0.22,12.07,active,6
POL0002552,MEM002553,AGT0063,VSP,Vision Basic,2024-05-01,2025-05-01,20.83,249.96,0.16,3.33,expired,12
POL0002553,MEM002554,AGT0013,MetLife,Dental Basic,2024-10-01,2025-10-01,30.47,365.64,0.18,5.48,active,12
POL0002554,MEM002555,AGT0012,VSP,Dental+Vision Bundle,2023-02-01,2025-02-01,74.24,890.88,0.25,18.56,cancelled,24
POL0002555,MEM002556,AGT0028,VSP,Dental+Vision Bundle,2024-02-01,2025-02-01,75.02,900.24,0.25,18.75,cancelled,12
POL0002556,MEM002557,AGT0058,VSP,Dental Premium,2024-02-01,2025-02-01,56.47,677.64,0.22,12.42,active,12
POL0002557,MEM002558,AGT0013,Zurich,Dental Basic,2023-07-01,2026-07-01,30.93,371.16,0.18,5.57,expired,36
POL0002558,MEM002559,AGT0016,Zurich,Dental+Vision Bundle,2023-07-01,2024-07-01,75.82,909.84,0.25,18.95,expired,12
POL0002559,MEM002560,AGT0071,Zurich,Vision Basic,2024-03-01,2025-03-01,20.47,245.64,0.16,3.28,active,12
POL0002560,MEM002561,AGT0019,VSP,Dental Basic,2023-11-01,2024-11-01,31.19,374.28,0.18,5.61,active,12
POL0002561,MEM002562,AGT0061,VSP,Vision Basic,2023-03-01,2024-03-01,19.38,232.56,0.16,3.1,expired,12
POL0002562,MEM002563,AGT0057,Zurich,Vision Basic,2023-02-01,2024-02-01,19.06,228.72,0.16,3.05,active,12
POL0002563,MEM002564,AGT0073,VSP,Dental+Vision Bundle,2024-05-01,2024-11-01,73.45,881.4,0.25,18.36,active,6
POL0002564,MEM002565,AGT0023,MetLife,Vision Basic,2023-04-01,2024-04-01,20.37,244.44,0.16,3.26,active,12
POL0002565,MEM002566,AGT0015,Zurich,Dental Basic,2024-12-01,2026-12-01,31.26,375.12,0.18,5.63,active,24
POL0002566,MEM002567,AGT0011,VSP,Vision Basic,2024-11-01,2025-11-01,19.99,239.88,0.16,3.2,active,12
POL0002567,MEM002568,AGT0076,VSP,Dental+Vision Bundle,2024-06-01,2026-06-01,78.57,942.84,0.25,19.64,cancelled,24
POL0002568,MEM002569,AGT0066,VSP,Dental+Vision Bundle,2024-02-01,2025-02-01,74.25,891.0,0.25,18.56,active,12
POL0002569,MEM002570,AGT0022,MetLife,Vision Basic,2023-02-01,2024-02-01,20.88,250.56,0.16,3.34,active,12
POL0002570,MEM002571,AGT0056,VSP,Dental Basic,2023-12-01,2024-06-01,28.69,344.28,0.18,5.16,active,6
POL0002571,MEM002572,AGT0043,Zurich,Dental Basic,2024-12-01,2026-12-01,31.21,374.52,0.18,5.62,active,24
POL0002572,MEM002573,AGT0003,VSP,Dental Premium,2024-11-01,2025-11-01,54.55,654.6,0.22,12.0,cancelled,12
POL0002573,MEM002574,AGT0005,Zurich,Vision Premium,2024-05-01,2026-05-01,35.99,431.88,0.2,7.2,active,24
POL0002574,MEM002575,AGT0066,VSP,Dental Premium,2024-02-01,2027-02-01,52.46,629.52,0.22,11.54,cancelled,36
POL0002575,MEM002576,AGT0034,Zurich,Dental Basic,2024-01-01,2026-01-01,30.97,371.64,0.18,5.57,active,24
POL0002576,MEM002577,AGT0058,Zurich,Dental Basic,2023-11-01,2024-11-01,30.12,361.44,0.18,5.42,active,12
POL0002577,MEM002578,AGT0015,MetLife,Dental+Vision Bundle,2024-12-01,2025-06-01,71.71,860.52,0.25,17.93,cancelled,6
POL0002578,MEM002579,AGT0023,VSP,Dental Basic,2023-05-01,2024-05-01,30.36,364.32,0.18,5.46,cancelled,12
POL0002579,MEM002580,AGT0010,MetLife,Vision Premium,2024-09-01,2026-09-01,34.48,413.76,0.2,6.9,expired,24
POL0002580,MEM002581,AGT0075,Zurich,Dental+Vision Bundle,2024-01-01,2026-01-01,76.8,921.6,0.25,19.2,expired,24
POL0002581,MEM002582,AGT0079,MetLife,Dental Basic,2024-05-01,2025-05-01,28.91,346.92,0.18,5.2,expired,12
POL0002582,MEM002583,AGT0024,MetLife,Vision Premium,2023-06-01,2023-12-01,33.8,405.6,0.2,6.76,cancelled,6
POL0002583,MEM002584,AGT0030,MetLife,Dental Basic,2023-05-01,2026-05-01,29.76,357.12,0.18,5.36,cancelled,36
POL0002584,MEM002585,AGT0068,MetLife,Vision Basic,2023-04-01,2024-04-01,20.62,247.44,0.16,3.3,active,12
POL0002585,MEM002586,AGT0024,VSP,Dental Premium,2023-08-01,2024-08-01,56.87,682.44,0.22,12.51,active,12
POL0002586,MEM002587,AGT0057,MetLife,Vision Basic,2024-12-01,2027-12-01,19.2,230.4,0.16,3.07,active,36
POL0002587,MEM002588,AGT0034,MetLife,Dental+Vision Bundle,2023-04-01,2024-04-01,74.26,891.12,0.25,18.57,pending,12
POL0002588,MEM002589,AGT0010,MetLife,Dental Basic,2024-09-01,2025-03-01,29.79,357.48,0.18,5.36,cancelled,6
POL0002589,MEM002590,AGT0051,Zurich,Dental+Vision Bundle,2023-12-01,2025-12-01,75.6,907.2,0.25,18.9,active,24
POL0002590,MEM002591,AGT0065,Zurich,Dental Premium,2023-11-01,2025-11-01,52.39,628.68,0.22,11.53,cancelled,24
POL0002591,MEM002592,AGT0031,Zurich,Dental Basic,2024-04-01,2025-04-01,30.02,360.24,0.18,5.4,active,12
POL0002592,MEM002593,AGT0021,MetLife,Dental Basic,2024-12-01,2026-12-01,29.38,352.56,0.18,5.29,expired,24
POL0002593,MEM002594,AGT0080,VSP,Dental Basic,2024-06-01,2026-06-01,30.52,366.24,0.18,5.49,expired,24
POL0002594,MEM002595,AGT0041,Zurich,Vision Premium,2024-05-01,2025-05-01,34.99,419.88,0.2,7.0,active,12
POL0002595,MEM002596,AGT0034,Zurich,Dental+Vision Bundle,2024-02-01,2026-02-01,71.42,857.04,0.25,17.86,active,24
POL0002596,MEM002597,AGT0048,VSP,Dental Premium,2024-05-01,2024-11-01,55.09,661.08,0.22,12.12,pending,6
POL0002597,MEM002598,AGT0025,MetLife,Vision Basic,2024-06-01,2024-12-01,20.26,243.12,0.16,3.24,active,6
POL0002598,MEM002599,AGT0060,VSP,Dental Premium,2023-03-01,2024-03-01,56.6,679.2,0.22,12.45,active,12
POL0002599,MEM002600,AGT0058,MetLife,Dental Basic,2024-03-01,2026-03-01,29.33,351.96,0.18,5.28,active,24
POL0002600,MEM002601,AGT0018,VSP,Dental Premium,2024-02-01,2025-02-01,57.27,687.24,0.22,12.6,active,12
POL0002601,MEM002602,AGT0047,MetLife,Dental Premium,2024-11-01,2026-11-01,57.53,690.36,0.22,12.66,active,24
POL0002602,MEM002603,AGT0076,MetLife,Dental Basic,2024-12-01,2025-12-01,30.48,365.76,0.18,5.49,active,12
POL0002603,MEM002604,AGT0020,VSP,Dental Premium,2023-02-01,2025-02-01,53.93,647.16,0.22,11.86,active,24
POL0002604,MEM002605,AGT0021,VSP,Dental+Vision Bundle,2023-02-01,2023-08-01,73.95,887.4,0.25,18.49,expired,6
POL0002605,MEM002606,AGT0025,VSP,Vision Basic,2024-08-01,2026-08-01,19.58,234.96,0.16,3.13,active,24
POL0002606,MEM002607,AGT0021,VSP,Dental+Vision Bundle,2024-06-01,2024-12-01,75.96,911.52,0.25,18.99,active,6
POL0002607,MEM002608,AGT0009,VSP,Vision Premium,2023-04-01,2024-04-01,34.42,413.04,0.2,6.88,active,12
POL0002608,MEM002609,AGT0031,Zurich,Dental+Vision Bundle,2024-10-01,2026-10-01,75.52,906.24,0.25,18.88,active,24
POL0002609,MEM002610,AGT0002,VSP,Vision Basic,2023-09-01,2025-09-01,20.51,246.12,0.16,3.28,pending,24
POL0002610,MEM002611,AGT0055,Zurich,Dental Basic,2024-01-01,2026-01-01,28.87,346.44,0.18,5.2,active,24
POL0002611,MEM002612,AGT0044,Zurich,Dental Premium,2023-06-01,2026-06-01,54.57,654.84,0.22,12.01,expired,36
POL0002612,MEM002613,AGT0061,MetLife,Dental Basic,2023-06-01,2025-06-01,28.88,346.56,0.18,5.2,active,24
POL0002613,MEM002614,AGT0027,VSP,Vision Premium,2024-02-01,2025-02-01,35.97,431.64,0.2,7.19,cancelled,12
POL0002614,MEM002615,AGT0072,VSP,Vision Basic,2023-12-01,2025-12-01,20.19,242.28,0.16,3.23,cancelled,24
POL0002615,MEM002616,AGT0042,Zurich,Vision Basic,2024-01-01,2027-01-01,20.1,241.2,0.16,3.22,cancelled,36
POL0002616,MEM002617,AGT0031,MetLife,Vision Basic,2023-09-01,2026-09-01,20.64,247.68,0.16,3.3,active,36
POL0002617,MEM002618,AGT0066,MetLife,Dental Premium,2024-05-01,2025-05-01,54.65,655.8,0.22,12.02,active,12
POL0002618,MEM002619,AGT0068,VSP,Vision Basic,2023-07-01,2024-01-01,19.99,239.88,0.16,3.2,active,6
POL0002619,MEM002620,AGT0050,MetLife,Vision Premium,2023-10-01,2024-04-01,36.0,432.0,0.2,7.2,active,6
POL0002620,MEM002621,AGT0008,VSP,Dental Basic,2023-11-01,2024-05-01,31.4,376.8,0.18,5.65,active,6
POL0002621,MEM002622,AGT0046,Zurich,Vision Basic,2024-11-01,2025-11-01,20.26,243.12,0.16,3.24,active,12
POL0002622,MEM002623,AGT0063,VSP,Vision Basic,2023-06-01,2024-06-01,19.94,239.28,0.16,3.19,active,12
POL0002623,MEM002624,AGT0077,Zurich,Dental Basic,2024-08-01,2025-08-01,30.25,363.0,0.18,5.44,active,12
POL0002624,MEM002625,AGT0065,VSP,Dental Basic,2023-04-01,2025-04-01,29.72,356.64,0.18,5.35,active,24
POL0002625,MEM002626,AGT0039,VSP,Dental Basic,2024-02-01,2026-02-01,30.43,365.16,0.18,5.48,cancelled,24
POL0002626,MEM002627,AGT0054,MetLife,Dental Premium,2023-11-01,2025-11-01,53.47,641.64,0.22,11.76,active,24
POL0002627,MEM002628,AGT0072,MetLife,Vision Basic,2023-07-01,2024-07-01,20.36,244.32,0.16,3.26,active,12
POL0002628,MEM002629,AGT0059,VSP,Dental Basic,2023-12-01,2026-12-01,30.46,365.52,0.18,5.48,cancelled,36
POL0002629,MEM002630,AGT0021,Zurich,Dental Basic,2024-10-01,2026-10-01,28.61,343.32,0.18,5.15,cancelled,24
POL0002630,MEM002631,AGT0042,Zurich,Vision Basic,2023-02-01,2025-02-01,19.69,236.28,0.16,3.15,active,24
POL0002631,MEM002632,AGT0071,MetLife,Vision Basic,2023-06-01,2024-06-01,19.65,235.8,0.16,3.14,active,12
POL0002632,MEM002633,AGT0023,VSP,Vision Basic,2024-11-01,2025-11-01,20.52,246.24,0.16,3.28,active,12
POL0002633,MEM002634,AGT0073,Zurich,Dental Basic,2023-03-01,2024-03-01,30.47,365.64,0.18,5.48,cancelled,12
POL0002634,MEM002635,AGT0064,MetLife,Dental+Vision Bundle,2024-07-01,2025-01-01,77.99,935.88,0.25,19.5,expired,6
POL0002635,MEM002636,AGT0067,MetLife,Dental+Vision Bundle,2023-06-01,2024-06-01,76.99,923.88,0.25,19.25,active,12
POL0002636,MEM002637,AGT0046,VSP,Dental Basic,2023-09-01,2024-09-01,30.51,366.12,0.18,5.49,active,12
POL0002637,MEM002638,AGT0052,Zurich,Dental Basic,2024-01-01,2024-07-01,29.72,356.64,0.18,5.35,active,6
POL0002638,MEM002639,AGT0071,MetLife,Dental+Vision Bundle,2024-04-01,2026-04-01,77.96,935.52,0.25,19.49,active,24
POL0002639,MEM002640,AGT0034,MetLife,Dental Basic,2024-05-01,2027-05-01,30.71,368.52,0.18,5.53,expired,36
POL0002640,MEM002641,AGT0007,Zurich,Dental+Vision Bundle,2024-11-01,2025-05-01,73.9,886.8,0.25,18.48,active,6
POL0002641,MEM002642,AGT0006,MetLife,Vision Premium,2023-09-01,2025-09-01,33.89,406.68,0.2,6.78,cancelled,24
POL0002642,MEM002643,AGT0041,VSP,Dental Premium,2023-07-01,2024-07-01,55.99,671.88,0.22,12.32,active,12
POL0002643,MEM002644,AGT0066,VSP,Vision Basic,2024-11-01,2025-11-01,19.43,233.16,0.16,3.11,active,12
POL0002644,MEM002645,AGT0009,MetLife,Dental Basic,2024-12-01,2025-12-01,30.77,369.24,0.18,5.54,active,12
POL0002645,MEM002646,AGT0075,VSP,Dental Basic,2023-03-01,2025-03-01,31.24,374.88,0.18,5.62,cancelled,24
POL0002646,MEM002647,AGT0066,MetLife,Dental Premium,2023-04-01,2025-04-01,54.75,657.0,0.22,12.04,cancelled,24
POL0002647,MEM002648,AGT0080,VSP,Dental Premium,2023-07-01,2024-07-01,55.13,661.56,0.22,12.13,pending,12
POL0002648,MEM002649,AGT0021,MetLife,Vision Premium,2024-02-01,2025-02-01,36.31,435.72,0.2,7.26,cancelled,12
POL0002649,MEM002650,AGT0042,VSP,Dental Premium,2023-10-01,2025-10-01,52.99,635.88,0.22,11.66,pending,24
POL0002650,MEM002651,AGT0004,VSP,Vision Basic,2024-11-01,2025-11-01,20.84,250.08,0.16,3.33,cancelled,12
POL0002651,MEM002652,AGT0027,MetLife,Dental Basic,2024-11-01,2025-11-01,28.91,346.92,0.18,5.2,cancelled,12
POL0002652,MEM002653,AGT0026,Zurich,Vision Premium,2024-03-01,2027-03-01,33.32,399.84,0.2,6.66,cancelled,36
POL0002653,MEM002654,AGT0039,VSP,Vision Basic,2023-12-01,2024-12-01,20.51,246.12,0.16,3.28,active,12
POL0002654,MEM002655,AGT0033,MetLife,Vision Basic,2024-11-01,2025-11-01,19.34,232.08,0.16,3.09,active,12
POL0002655,MEM002656,AGT0024,VSP,Dental Basic,2023-12-01,2025-12-01,29.59,355.08,0.18,5.33,active,24
POL0002656,MEM002657,AGT0051,Zurich,Vision Premium,2024-03-01,2026-03-01,36.36,436.32,0.2,7.27,active,24
POL0002657,MEM002658,AGT0077,VSP,Vision Premium,2024-06-01,2027-06-01,33.32,399.84,0.2,6.66,cancelled,36
POL0002658,MEM002659,AGT0079,MetLife,Dental+Vision Bundle,2024-12-01,2025-12-01,74.45,893.4,0.25,18.61,active,12
POL0002659,MEM002660,AGT0036,MetLife,Dental Premium,2023-03-01,2024-03-01,53.65,643.8,0.22,11.8,active,12
POL0002660,MEM002661,AGT0013,MetLife,Dental Premium,2024-02-01,2027-02-01,52.93,635.16,0.22,11.64,active,36
POL0002661,MEM002662,AGT0048,MetLife,Dental Premium,2024-11-01,2026-11-01,57.53,690.36,0.22,12.66,active,24
POL0002662,MEM002663,AGT0005,MetLife,Dental Premium,2024-11-01,2025-11-01,55.26,663.12,0.22,12.16,active,12
POL0002663,MEM002664,AGT0016,Zurich,Vision Premium,2023-10-01,2024-10-01,33.3,399.6,0.2,6.66,active,12
POL0002664,MEM002665,AGT0023,MetLife,Dental Basic,2024-12-01,2025-12-01,30.83,369.96,0.18,5.55,active,12
POL0002665,MEM002666,AGT0072,VSP,Dental Premium,2023-09-01,2024-09-01,54.79,657.48,0.22,12.05,active,12
POL0002666,MEM002667,AGT0020,MetLife,Dental Basic,2024-08-01,2025-08-01,29.37,352.44,0.18,5.29,cancelled,12
POL0002667,MEM002668,AGT0005,VSP,Dental Premium,2024-12-01,2025-06-01,53.58,642.96,0.22,11.79,active,6
POL0002668,MEM002669,AGT0002,Zurich,Dental+Vision Bundle,2024-05-01,2025-05-01,74.41,892.92,0.25,18.6,active,12
POL0002669,MEM002670,AGT0037,Zurich,Vision Basic,2024-12-01,2027-12-01,20.74,248.88,0.16,3.32,cancelled,36
POL0002670,MEM002671,AGT0025,MetLife,Vision Premium,2023-11-01,2024-11-01,36.08,432.96,0.2,7.22,cancelled,12
POL0002671,MEM002672,AGT0056,Zurich,Dental+Vision Bundle,2023-02-01,2025-02-01,76.03,912.36,0.25,19.01,active,24
POL0002672,MEM002673,AGT0037,VSP,Dental Basic,2024-06-01,2026-06-01,29.17,350.04,0.18,5.25,pending,24
POL0002673,MEM002674,AGT0070,MetLife,Dental Premium,2024-02-01,2026-02-01,54.67,656.04,0.22,12.03,active,24
POL0002674,MEM002675,AGT0019,VSP,Vision Premium,2024-02-01,2026-02-01,36.51,438.12,0.2,7.3,active,24
POL0002675,MEM002676,AGT0075,VSP,Dental Premium,2024-01-01,2025-01-01,56.87,682.44,0.22,12.51,active,12
POL0002676,MEM002677,AGT0064,Zurich,Vision Basic,2024-01-01,2025-01-01,19.56,234.72,0.16,3.13,active,12
POL0002677,MEM002678,AGT0078,VSP,Dental+Vision Bundle,2024-02-01,2025-02-01,78.25,939.0,0.25,19.56,active,12
POL0002678,MEM002679,AGT0058,Zurich,Dental+Vision Bundle,2024-01-01,2024-07-01,74.44,893.28,0.25,18.61,pending,6
POL0002679,MEM002680,AGT0065,Zurich,Dental Basic,2023-07-01,2024-07-01,29.23,350.76,0.18,5.26,cancelled,12
POL0002680,MEM002681,AGT0074,MetLife,Dental+Vision Bundle,2024-01-01,2027-01-01,76.41,916.92,0.25,19.1,cancelled,36
POL0002681,MEM002682,AGT0054,MetLife,Dental+Vision Bundle,2023-08-01,2024-02-01,77.14,925.68,0.25,19.29,active,6
POL0002682,MEM002683,AGT0014,Zurich,Dental Basic,2024-08-01,2025-08-01,28.73,344.76,0.18,5.17,cancelled,12
POL0002683,MEM002684,AGT0043,VSP,Dental Basic,2024-08-01,2025-02-01,29.23,350.76,0.18,5.26,active,6
POL0002684,MEM002685,AGT0067,Zurich,Dental+Vision Bundle,2024-02-01,2026-02-01,73.27,879.24,0.25,18.32,cancelled,24
POL0002685,MEM002686,AGT0053,Zurich,Vision Premium,2023-09-01,2024-09-01,36.35,436.2,0.2,7.27,cancelled,12
POL0002686,MEM002687,AGT0020,Zurich,Dental+Vision Bundle,2023-05-01,2024-05-01,71.45,857.4,0.25,17.86,cancelled,12
POL0002687,MEM002688,AGT0014,VSP,Dental Basic,2023-08-01,2026-08-01,30.56,366.72,0.18,5.5,active,36
POL0002688,MEM002689,AGT0052,VSP,Dental+Vision Bundle,2023-04-01,2024-04-01,71.93,863.16,0.25,17.98,cancelled,12
POL0002689,MEM002690,AGT0004,MetLife,Dental Basic,2024-08-01,2025-08-01,28.86,346.32,0.18,5.19,expired,12
POL0002690,MEM002691,AGT0010,MetLife,Dental Premium,2023-06-01,2024-06-01,55.74,668.88,0.22,12.26,active,12
POL0002691,MEM002692,AGT0052,MetLife,Vision Premium,2023-06-01,2025-06-01,36.39,436.68,0.2,7.28,cancelled,24
POL0002692,MEM002693,AGT0048,MetLife,Dental Premium,2023-12-01,2024-06-01,52.3,627.6,0.22,11.51,active,6
POL0002693,MEM002694,AGT0079,Zurich,Dental Basic,2024-10-01,2026-10-01,30.44,365.28,0.18,5.48,active,24
POL0002694,MEM002695,AGT0041,VSP,Dental Basic,2024-06-01,2026-06-01,29.57,354.84,0.18,5.32,active,24
POL0002695,MEM002696,AGT0013,VSP,Vision Premium,2024-05-01,2024-11-01,35.6,427.2,0.2,7.12,active,6
POL0002696,MEM002697,AGT0004,VSP,Dental Basic,2024-10-01,2025-10-01,29.76,357.12,0.18,5.36,expired,12
POL0002697,MEM002698,AGT0033,Zurich,Dental Basic,2024-06-01,2026-06-01,31.33,375.96,0.18,5.64,cancelled,24
POL0002698,MEM002699,AGT0049,Zurich,Dental Premium,2023-10-01,2024-10-01,53.34,640.08,0.22,11.73,active,12
POL0002699,MEM002700,AGT0042,VSP,Vision Basic,2024-10-01,2025-10-01,20.54,246.48,0.16,3.29,active,12
